Name,Price,Colors,Product Link,Images
Slim Fit Linen Shirt,$ 49.99,"White, Sage green, Light blue",https://www2.hm.com/en_us/productpage.1212180001.html,"https://image.hm.com/assets/hm/74/1f/741f6f3f0c79317b08b4c6bed65bb528065806ca.jpg, https://image.hm.com/assets/hm/c4/55/c45508069bd46e0be106a96d7e7eb18d4d48cf22.jpg, https://image.hm.com/assets/hm/6a/bf/6abf3105e57c146bb4f68d85707d907f50b0ab46.jpg"
5-pack Short Boxer Briefs with Lycra®,$ 29.99,"Light blue/gray melange, Black, Light blue/navy blue, Navy blue, White, Gray melange, Dark red/black, Gray/black, Sage green/beige",https://www2.hm.com/en_us/productpage.1070268014.html,"https://image.hm.com/assets/hm/95/ab/95abc7f01720570df6d4d0fcbebb6b5e726b6d0d.jpg, https://image.hm.com/assets/hm/b3/cf/b3cf8e91f722d595713ade3813dac24666bce407.jpg, https://image.hm.com/assets/hm/38/5a/385ab74d123c6a3e4fc01a01cde458f066fbee41.jpg, https://image.hm.com/assets/hm/16/1e/161e47c7bad5a1a86c7a7b967702fc0a2c92f153.jpg, https://image.hm.com/assets/hm/2f/db/2fdbe522ac7a69a99cac62d833c0b43c02a29863.jpg, https://image.hm.com/assets/hm/1d/d1/1dd18ad94ba8b29902b7c0b75c60ba43f8adf862.jpg, https://image.hm.com/assets/hm/af/6c/af6c9f953626f3a30a4895e1b94c5c5656ac3c53.jpg, https://image.hm.com/assets/hm/b7/29/b729299b15c2d7c5b4bf07cb6ff6d3f617b2ecbc.jpg, https://image.hm.com/assets/hm/8b/a5/8ba55c5386c80f9935dcdb4cdff3914764f6a9d1.jpg"
Regular Fit Waffled T-shirt,$ 19.99,"Cream, Navy blue",https://www2.hm.com/en_us/productpage.1236121001.html,"https://image.hm.com/assets/hm/f0/a5/f0a57b533052bbd34e749fdf056151c89cc9faa4.jpg, https://image.hm.com/assets/hm/83/b2/83b2e7e885de6935fa8c064b4a6ed9c588aeab6f.jpg"
Double-Layered Sports Shorts in DryMove™,$ 39.99,"Dark turquoise, Black, Rust red",https://www2.hm.com/en_us/productpage.1250862003.html,"https://image.hm.com/assets/hm/3b/08/3b08433c132f535d1ef94d55b2f23c62d6d9534a.jpg, https://image.hm.com/assets/hm/5b/47/5b47e66ebbb4843445d6ad2908d8cefa558b25af.jpg, https://image.hm.com/assets/hm/99/8e/998e2f02a870e822dc4c0ff89b90c723043576b9.jpg"
Muscle-Fit Sports Shirt with DryMove™,$ 17.99,"Dark khaki green melange, Light gray melange, Black melange, Navy blue, Dark gray melange, Dark turquoise, Dark blue melange",https://www2.hm.com/en_us/productpage.0653275035.html,"https://image.hm.com/assets/hm/01/b4/01b4d45389a430899ac02ee9151eea0ee7f5a06b.jpg, https://image.hm.com/assets/hm/85/77/857765c26639a93d998184ae8e6cfd4cb69b98f2.jpg, https://image.hm.com/assets/hm/87/73/8773f3b6e361043df44ec99045fec93c7fce3545.jpg, https://image.hm.com/assets/hm/83/9f/839f6724f7423ee9fe97d4b023265b039ab8fdda.jpg, https://image.hm.com/assets/hm/9d/82/9d82a814c1c994d626daebe78467fb438a61375c.jpg, https://image.hm.com/assets/hm/dc/61/dc61031fa687f142a34fd6b348db9baf16603f8b.jpg, https://image.hm.com/assets/hm/f5/27/f527744cd1a0172de3cde8eabc9eb0a048c630d8.jpg"
Regular Fit Velvet Pants,$ 49.99,"Black, Beige",https://www2.hm.com/en_us/productpage.1242039002.html,"https://image.hm.com/assets/hm/e5/74/e574ee9375a477ab1068839ceb345196464b8d40.jpg, https://image.hm.com/assets/hm/47/4d/474dff0862e6b143a8c93a63083f94a82c6720a1.jpg"
Regular Fit Tailored Pants,$ 49.99,"Dark brown, Black",https://www2.hm.com/en_us/productpage.1232151002.html,"https://image.hm.com/assets/hm/69/ea/69ea2ea09848787494c234eb002580b23443ed27.jpg, https://image.hm.com/assets/hm/f8/d5/f8d5f4ed835363a3ff1d325f004cca3eac0aeb91.jpg"
Regular Fit Chino Shorts,$ 24.99,"Dark turquoise, Light beige",https://www2.hm.com/en_us/productpage.1127680012.html,"https://image.hm.com/assets/hm/d9/e2/d9e2ed77eee31559d67836f931a5801e31fcecd6.jpg, https://image.hm.com/assets/hm/87/ff/87fff01d952a634356774231fc00acf363545cab.jpg"
Socks,$ 5.99,"White/black, White/forest green, White/striped, White/burgundy striped, White/gray striped, White/sage green",https://www2.hm.com/en_us/productpage.0742400164.html,"https://image.hm.com/assets/hm/6b/c0/6bc0a930644b642fee3ae7392539ee989bbf0a3e.jpg, https://image.hm.com/assets/hm/13/44/134405e76495ebb33bca34a4b3d44a88163d1848.jpg, https://image.hm.com/assets/hm/1c/bd/1cbdc1e888944ca9791930381e1a347466aaab93.jpg, https://image.hm.com/assets/hm/c0/cf/c0cff91ad894d46d4bf06b7ed8b550657f8da6b1.jpg, https://image.hm.com/assets/hm/ce/dc/cedcccbeac43697e40c9f26d853d3389378d9180.jpg, https://image.hm.com/assets/hm/e2/c5/e2c50903aa56c3aa2323ef6c3825fdee553f20bc.jpg"
Regular Fit Cropped Pants,$ 49.99,"Beige, Black",https://www2.hm.com/en_us/productpage.1232212003.html,"https://image.hm.com/assets/hm/49/9c/499cd0aaa7049ba82fb14c1ad5804803ba9625a6.jpg, https://image.hm.com/assets/hm/2d/1a/2d1a0538b46d2c04b72512597f5db46e4e61bdc9.jpg"
Regular Fit Flared Linen-blend Pants,$ 39.99,White,https://www2.hm.com/en_us/productpage.1226526002.html,https://image.hm.com/assets/hm/a9/64/a9647af01216c9ef776cbad52a9e86532dbedfa3.jpg
5-pack Socks,$ 17.99,"White/gray/navy blue/black, White, Black, Light gray melange",https://www2.hm.com/en_us/productpage.1188057006.html,"https://image.hm.com/assets/hm/55/1a/551a7062eb1266fd1a78b434f5502b9653805a7d.jpg, https://image.hm.com/assets/hm/81/37/81376c9bf5526645536affe9f5d008c3c8e24d9e.jpg, https://image.hm.com/assets/hm/70/2d/702d63fffcb1a5e647b3420173ae3a820f5921d9.jpg, https://image.hm.com/assets/hm/17/17/17178346de905191d45ece2a66cb2e2e2bf428e1.jpg"
Relaxed Jeans,$ 39.99,"White, Cream, Orange, Dark denim blue, Navy blue, Dark brown, Denim blue",https://www2.hm.com/en_us/productpage.1235422002.html,"https://image.hm.com/assets/hm/ae/c4/aec40d81b3ae1ab580581627eb1cea0f4558736b.jpg, https://image.hm.com/assets/hm/f0/e2/f0e2af033a86a736f236c86b7398f0e94640468e.jpg, https://image.hm.com/assets/hm/8e/78/8e781f23f49698f2b3d99e628f83d31729cf289c.jpg, https://image.hm.com/assets/hm/eb/d3/ebd3b75558bf2901a5dc0a285eba61cb60cbeec5.jpg, https://image.hm.com/assets/hm/b0/c3/b0c301b7bf7c09b3ae088ed86174ef8923cd2119.jpg, https://image.hm.com/assets/hm/74/39/74390bb1c7d62b505f6f86f9a71caf72252b0f39.jpg, https://image.hm.com/assets/hm/a0/42/a0421f81b699d38e07eb967feed18582e94782e3.jpg"
Socks,$ 4.99,White,https://www2.hm.com/en_us/productpage.1024606002.html,https://image.hm.com/assets/hm/ed/46/ed46992461c45d946621d455a5538430e8cfcdf7.jpg
Bootcut Loose Cargo Jeans,$ 49.99,"Black/washed, Beige, Dark denim gray",https://www2.hm.com/en_us/productpage.1256085002.html,"https://image.hm.com/assets/hm/c9/c9/c9c95953530d502f30af8d192c607224426e2eaf.jpg, https://image.hm.com/assets/hm/28/00/2800b09483f29c0ffa485a23b2ed32aebade2d87.jpg, https://image.hm.com/assets/hm/54/1b/541b93b39e834b5f08b0c76fb7674c480a7fbdb3.jpg"
Loose Fit Utility Pants,$ 59.99,Beige,https://www2.hm.com/en_us/productpage.1234379002.html,https://image.hm.com/assets/hm/04/f0/04f0e0cc323b3d4c371b7eb10d511260d9a7a0c0.jpg
Slim Denim Shorts,$ 24.99,"Light denim blue, Black, Denim blue",https://www2.hm.com/en_us/productpage.1213212003.html,"https://image.hm.com/assets/hm/72/25/7225d64dac7db19594f798a86ea7b4a11c33cb7b.jpg, https://image.hm.com/assets/hm/fc/72/fc723a43d35c62a00e2e5875ae02b3793d0f6d6f.jpg, https://image.hm.com/assets/hm/da/f2/daf29faf74671c7dc55fd1b4affdff91be92086d.jpg"
Slim Cargo Jeans,$ 49.99,"Light denim blue, Light denim gray",https://www2.hm.com/en_us/productpage.1207730006.html,"https://image.hm.com/assets/hm/90/05/9005692cf039cb5fdeff9e794a50a2e400c52fb7.jpg, https://image.hm.com/assets/hm/d4/18/d418dd29652d2339e7a5ef348df3c13ad3338215.jpg"
5-pack Socks,$ 17.99,"Gray melange, White/black striped, White/gray",https://www2.hm.com/en_us/productpage.0647207063.html,"https://image.hm.com/assets/hm/18/ba/18ba165e566b1fba8ba0075c0f2aaafbb35d82d2.jpg, https://image.hm.com/assets/hm/82/59/82593b31ebda05d1569de76a4cd3a7fd2f6cdbe9.jpg, https://image.hm.com/assets/hm/f2/e0/f2e00e42c857ebaa63e51bf2ce3dc659a39b873c.jpg"
Skinny Fit Suit Pants,$ 39.99,"Black, Dark blue, Navy blue, Dark gray, Dark blue, Dark gray, Burgundy",https://www2.hm.com/en_us/productpage.0714032038.html,"https://image.hm.com/assets/hm/30/f6/30f6c2484e78b9e4d823fe5a66edaaaa215e7ad9.jpg, https://image.hm.com/assets/hm/8f/85/8f85540515140c3d2f464ce78d77a9bfe163472b.jpg, https://image.hm.com/assets/hm/4e/ea/4eea0d4d208571c3b888fd26e8e1f921cf21d3fa.jpg, https://image.hm.com/assets/hm/43/18/431885ab9a012851538806c91e99c4b45869b821.jpg, https://image.hm.com/assets/hm/16/aa/16aa0516dca056c2abd17a08b2a608eb68904b93.jpg, https://image.hm.com/assets/hm/63/b4/63b40ee7b2e4a89284276d0e1fa652de8fa558a1.jpg, https://image.hm.com/assets/hm/06/51/06515a5d801e8b7340196d68442589674acc26f1.jpg"
Slim Jeans,$ 24.99,"Pale denim blue, Black",https://www2.hm.com/en_us/productpage.1024256012.html,"https://image.hm.com/assets/hm/13/f1/13f142ee0bf1812a3c4596a2fcaf14147631a2ae.jpg, https://image.hm.com/assets/hm/d2/b6/d2b600f3bcfc2f061a1e7ec6353fa0e0bcd2f092.jpg"
Slim-Fit Cotton Chinos,$ 29.99,"Dark gray, Cream, Black, Beige, Navy blue, Beige",https://www2.hm.com/en_us/productpage.1248348007.html,"https://image.hm.com/assets/hm/44/ec/44ec24c147cba520aa0f8ad673fc6a1fa6364bd0.jpg, https://image.hm.com/assets/hm/b0/cc/b0ccc69f42b0a7319c59d5299e67afba4705de33.jpg, https://image.hm.com/assets/hm/cc/10/cc109004e5c65785da8f95e14e5d2b24a81b2092.jpg, https://image.hm.com/assets/hm/e9/f4/e9f45400532211112149cd991e6e1b59f978bb80.jpg, https://image.hm.com/assets/hm/72/9d/729d4bc34c3391f4f26d1d29bc1d4f09408c78df.jpg, https://image.hm.com/assets/hm/05/ea/05eaf4f96d11a3cb3ef7124aeaf4a94f6c9260a3.jpg"
Baggy Cargo Jeans,$ 39.99,"Denim blue, Denim gray, Denim blue",https://www2.hm.com/en_us/productpage.1235414007.html,"https://image.hm.com/assets/hm/20/8a/208a1bffcdd2f97f9ef251aee60346459b3b4059.jpg, https://image.hm.com/assets/hm/d5/1e/d51e184a06268245acfb0ac0d68f46d9ec52b3da.jpg, https://image.hm.com/assets/hm/2e/15/2e159ab409dd3393a69093e83cd8b2df92c44765.jpg"
5-pack Short Cotton Boxer Shorts,$ 24.99,"Red/black, Navy blue, Gray melange, Black, Gray/black",https://www2.hm.com/en_us/productpage.1129809014.html,"https://image.hm.com/assets/hm/77/75/77754f8d574af9efd747ec409e1e1b0abf2cdf42.jpg, https://image.hm.com/assets/hm/ed/60/ed607655015552945dfa6453eedb4d6b9de40e94.jpg, https://image.hm.com/assets/hm/10/60/1060fa67a0c3f7c74885420079a9fb35ca54edc8.jpg, https://image.hm.com/assets/hm/43/bd/43bd72bef5cc40db935825fa122d242a10bdb6c7.jpg, https://image.hm.com/assets/hm/30/0f/300f5c001e6250a8791f2f9f10378e9495aef78c.jpg"
Regular Fit Textured-weave Resort Shirt,$ 39.99,Navy blue,https://www2.hm.com/en_us/productpage.1257444001.html,https://image.hm.com/assets/hm/24/eb/24ebfed67d1fd47d636083c2cd19c39d7d2b261e.jpg
Bamboo Viscose-Blend Socks,$ 4.99,"Burgundy, Black, Light gray melange, Sky blue, Cream, Dark gray melange, Navy blue, Light blue, Forest green, Navy blue",https://www2.hm.com/en_us/productpage.1248899006.html,"https://image.hm.com/assets/hm/e2/07/e207ee3c35277f0bd9c4bb2e8fdf4cfc6fa6e8e0.jpg, https://image.hm.com/assets/hm/f3/1f/f31fabb31b736a60892dcabf10e43cb3c41747c3.jpg, https://image.hm.com/assets/hm/29/25/29250512d45af2e3c4ab113bcaf84cd6d8a2c216.jpg, https://image.hm.com/assets/hm/19/c9/19c9a211622e7c115c306b09cd6c8850830affc2.jpg, https://image.hm.com/assets/hm/d7/d3/d7d3145e1ac414f7f254bf0414bd705f029ebe99.jpg, https://image.hm.com/assets/hm/5f/fe/5ffe8d9d8a0befa350d0eb231766c261abd7583f.jpg, https://image.hm.com/assets/hm/04/81/0481855b925a154353c759fe8962c6bffd56d1a7.jpg, https://image.hm.com/assets/hm/b2/3d/b23dd2a7ab4c8b38a7647ea7d132bdaf1abcb8d4.jpg, https://image.hm.com/assets/hm/18/4d/184d5a882f75a11a1eb59b1f1d87afe8a6aeddc7.jpg, https://image.hm.com/assets/hm/bc/26/bc26f77cca504613d7a7f7224e5c272c8d428e6d.jpg"
Bamboo Viscose-Blend Socks,$ 4.99,"Navy blue, Black, Light gray melange, Sky blue, Cream, Dark gray melange, Navy blue, Light blue, Forest green, Burgundy",https://www2.hm.com/en_us/productpage.1248899002.html,"https://image.hm.com/assets/hm/bc/26/bc26f77cca504613d7a7f7224e5c272c8d428e6d.jpg, https://image.hm.com/assets/hm/f3/1f/f31fabb31b736a60892dcabf10e43cb3c41747c3.jpg, https://image.hm.com/assets/hm/29/25/29250512d45af2e3c4ab113bcaf84cd6d8a2c216.jpg, https://image.hm.com/assets/hm/19/c9/19c9a211622e7c115c306b09cd6c8850830affc2.jpg, https://image.hm.com/assets/hm/d7/d3/d7d3145e1ac414f7f254bf0414bd705f029ebe99.jpg, https://image.hm.com/assets/hm/5f/fe/5ffe8d9d8a0befa350d0eb231766c261abd7583f.jpg, https://image.hm.com/assets/hm/04/81/0481855b925a154353c759fe8962c6bffd56d1a7.jpg, https://image.hm.com/assets/hm/b2/3d/b23dd2a7ab4c8b38a7647ea7d132bdaf1abcb8d4.jpg, https://image.hm.com/assets/hm/18/4d/184d5a882f75a11a1eb59b1f1d87afe8a6aeddc7.jpg, https://image.hm.com/assets/hm/e2/07/e207ee3c35277f0bd9c4bb2e8fdf4cfc6fa6e8e0.jpg"
Regular Fit Wool-Blend Jacket,$ 169.00,"Dark taupe, Navy blue/pinstriped",https://www2.hm.com/en_us/productpage.1239152003.html,"https://image.hm.com/assets/hm/63/90/639017a3d0ceb7c5434bfa3e1527f27c08647817.jpg, https://image.hm.com/assets/hm/5b/09/5b095cfd019cef4a4eb69279637cb6cf999c3bf8.jpg"
Motif-detail Socks,$ 6.99,"White/Pulp Fiction, Black/Basquiat, White/Keith Haring, White/Basquiat, White/Keith Haring, White/Basquiat, Black/Coca-Cola, Black/Keith Haring, White/Coca-Cola, White/Basquiat, Light blue/PANTONE, Black/Coca-Cola, Black/Basquiat, Black/Keith Haring, Blue/Keith Haring, Black/PANTONE, Black/Pulp Fiction, Navy blue/PANTONE, White/Keith Haring, Black/Keith Haring",https://www2.hm.com/en_us/productpage.1072353110.html,"https://image.hm.com/assets/hm/e4/b0/e4b068c4a4eadccce07eda3b0cc059fea5c0d976.jpg, https://image.hm.com/assets/hm/4e/d0/4ed0101705c8b1526b005964c130b227b44079b6.jpg, https://image.hm.com/assets/hm/bf/42/bf426abac99d1193d488714b441be21df08a938d.jpg, https://image.hm.com/assets/hm/6d/b8/6db82f52fab9b49646faf50c7c47f3dc8ce3b536.jpg, https://image.hm.com/assets/hm/5b/a1/5ba1f7d71d3858b76265783451cfeb6bc70d2aaf.jpg, https://image.hm.com/assets/hm/22/89/22896ac787531bd74aed1d5aaacf1230e5c3adfb.jpg, https://image.hm.com/assets/hm/ca/4a/ca4a9f7b53b33c80d125142c76aa3d6ca1c37a6a.jpg, https://image.hm.com/assets/hm/b1/51/b151417f331f82fda86a0715acdba63230da94de.jpg, https://image.hm.com/assets/hm/bf/89/bf8910397729ad128433e73a0d07f1b6103724b0.jpg, https://image.hm.com/assets/hm/51/7a/517ae36f9bfffb2b33fbbb02a88c142b36448253.jpg, https://image.hm.com/assets/hm/fd/f1/fdf107bfb990f0174a8f89f3cd062702ba1fb9df.jpg, https://image.hm.com/assets/hm/e6/9b/e69b7106154f0109d3ffcbdf821b973f7081d56b.jpg, https://image.hm.com/assets/hm/3a/1d/3a1df6b68888f1a12ec40e89e04a4606fceb1626.jpg, https://image.hm.com/assets/hm/32/3c/323c6babff0628540277c8d7a40f7473eebe0efd.jpg, https://image.hm.com/assets/hm/f5/e7/f5e7be9ae63056bf3fc46db1fd798d7a34b9da81.jpg, https://image.hm.com/assets/hm/53/58/53584f3978490dea8600f6945abb8ae20919ac46.jpg, https://image.hm.com/assets/hm/6b/19/6b192330e815c0e2893b62bc2514b5fef75bfd15.jpg, https://image.hm.com/assets/hm/2a/42/2a429fd4f567490c60bda215d7879c2972378642.jpg, https://image.hm.com/assets/hm/e7/8e/e78ea95bffbc275f4f4f5572062c6a6fb216d4e5.jpg, https://image.hm.com/assets/hm/f9/05/f90567a95a0dc706fca78eb3118aa81597419fef.jpg"
Socks,$ 4.99,"Navy blue, Cream, Gray melange, Black, Navy blue, Light blue, Light blue, Forest green, Light blue, Dark gray melange",https://www2.hm.com/en_us/productpage.1170159035.html,"https://image.hm.com/assets/hm/a9/5e/a95ee0e79fbbbf0bac828ab34a75761cab189c63.jpg, https://image.hm.com/assets/hm/0c/ba/0cbad3626eb065f991d52e6a5525b71919bfa297.jpg, https://image.hm.com/assets/hm/3c/20/3c209289611de0a5446f633ac2445dcc4291943e.jpg, https://image.hm.com/assets/hm/49/27/4927dc54c842197e1b4ebd66f7f5562297585939.jpg, https://image.hm.com/assets/hm/13/d7/13d7ba2fdc7e025afa74cc0573c99057a98a5e4d.jpg, https://image.hm.com/assets/hm/c6/fa/c6faa9bc6cd4443027033e2d7037120bd480165c.jpg, https://image.hm.com/assets/hm/69/ca/69ca8a0b923d93459be138a16a131c960f1b8fa9.jpg, https://image.hm.com/assets/hm/c0/97/c0972433c0cb03cb2dac23d3bf61e21f31400a03.jpg, https://image.hm.com/assets/hm/12/de/12de13c3996de882a694d29005f09e0777e58944.jpg, https://image.hm.com/assets/hm/bf/8b/bf8b5e18936054ebb891201ae09951479e9f477d.jpg"
Socks,$ 4.99,"Black, Navy blue, Gray melange",https://www2.hm.com/en_us/productpage.1237768001.html,"https://image.hm.com/assets/hm/c6/9b/c69bdcf18c3f76a312df04d603f4104ada8d0d4c.jpg, https://image.hm.com/assets/hm/db/92/db92cc7b8893c1d5b36060a697daf747ef810086.jpg, https://image.hm.com/assets/hm/a8/58/a858d10b53d478aa614c0e7ab4cc1156b45c9a05.jpg"
Socks,$ 6.99,White/black,https://www2.hm.com/en_us/productpage.1056372009.html,https://image.hm.com/assets/hm/05/10/05104bf74d5956e9ef9acc2807bd6c4f519d9385.jpg
Socks,$ 4.99,Light beige,https://www2.hm.com/en_us/productpage.1230234004.html,https://image.hm.com/assets/hm/5e/52/5e52300b99830df047218b3c55478eab724a89e6.jpg
Slim Fit Wool Sweater,$ 49.99,"Black, Taupe, Navy blue",https://www2.hm.com/en_us/productpage.1235193001.html,"https://image.hm.com/assets/hm/a8/9b/a89b6e785bff00c811e3c7c81bcce3c16b7b301e.jpg, https://image.hm.com/assets/hm/87/b5/87b554e7ab5491017325c0a8893070484f4dc751.jpg, https://image.hm.com/assets/hm/24/6d/246d440ebdb9867bb1cf91f8f6431fb62c5ad7d8.jpg"
Baggy Canvas Pants,$ 29.99,Beige,https://www2.hm.com/en_us/productpage.1237747001.html,https://image.hm.com/assets/hm/8d/c5/8dc5d05eb72ed8f59b428e72d051897b90258a20.jpg
Loose Fit Hoodie,$ 39.99,"Black/Nirvana, Black/Led Zeppelin, Black/apoh, Black/Nirvana, Black/Kodak, Black/Formula 1, Black/Metallica, Black/Fender, Cream/Rocky, Beige/Jean-Michel Basquiat, Black/Korn",https://www2.hm.com/en_us/productpage.1065654040.html,"https://image.hm.com/assets/hm/16/2b/162b782baff20aa8a9858edb12cff8444c53b9d7.jpg, https://image.hm.com/assets/hm/0f/0b/0f0b9c93146abc9730fa39a197e8edddfa91b36e.jpg, https://image.hm.com/assets/hm/e7/16/e7166076189db0a21ab30389f6f11a3cd0206814.jpg, https://image.hm.com/assets/hm/37/1b/371bcaad79f4a3646e4c1321806847c6c00cabee.jpg, https://image.hm.com/assets/hm/d7/44/d7443936a11caaa685d5ca54f23d2106bd9e4440.jpg, https://image.hm.com/assets/hm/fe/70/fe70e32d8e4e45047d80fcf4ac180b0f68ea8c96.jpg, https://image.hm.com/assets/hm/37/f7/37f727bfe8d3cf3ab37bd8fb57d56a95c7b36d09.jpg, https://image.hm.com/assets/hm/c8/e3/c8e3e2f572182a83d8c92f6944de8d4fd356ff42.jpg, https://image.hm.com/assets/hm/09/ea/09ea2fa06bd6558aa161bc6374346d9f15da36f2.jpg, https://image.hm.com/assets/hm/11/98/11985de34958ee1ea437cb4b745bd6608c0e8c36.jpg, https://image.hm.com/assets/hm/39/ee/39ee9f0a075a289c71e29ae4351c481eac71f6f5.jpg"
Slim Cargo Jeans,$ 49.99,"Light denim gray, Light denim blue",https://www2.hm.com/en_us/productpage.1207730010.html,"https://image.hm.com/assets/hm/d4/18/d418dd29652d2339e7a5ef348df3c13ad3338215.jpg, https://image.hm.com/assets/hm/90/05/9005692cf039cb5fdeff9e794a50a2e400c52fb7.jpg"
Slim Fit Cotton T-shirt,$ 8.99,"Dark brown, White, Black, Beige",https://www2.hm.com/en_us/productpage.1207724006.html,"https://image.hm.com/assets/hm/12/58/1258ca9e3a8df3c0c7788cf46f9bfd3e1393da57.jpg, https://image.hm.com/assets/hm/c8/3c/c83ce80aa1598b491762c0449d89e397345a0323.jpg, https://image.hm.com/assets/hm/56/e8/56e8d83ce08e3de59b1a8c8965bcfb2a0dc4bf2a.jpg, https://image.hm.com/assets/hm/8f/e9/8fe9e88b61285ea24f7f31d96b4dceae77ddd886.jpg"
Slim Fit Cargo Joggers,$ 39.99,"Khaki green, Dark gray",https://www2.hm.com/en_us/productpage.1002227002.html,"https://image.hm.com/assets/hm/2d/8a/2d8a0ff67d37c3916b74961f71746d57b8447ca2.jpg, https://image.hm.com/assets/hm/64/4e/644e0da8077a66e64e102df11a0a9b212ec60df7.jpg"
Slim Denim Shorts,$ 34.99,"Denim blue, Denim black",https://www2.hm.com/en_us/productpage.1213211003.html,"https://image.hm.com/assets/hm/b4/f6/b4f69144434cbd2fd13588f817f5114ff65140c9.jpg, https://image.hm.com/assets/hm/08/3a/083aa91e5879f671b756744a0db974c13eca91b6.jpg"
Patterned Swim Shorts,$ 24.99,"Brown/striped, Beige/palm trees, Red/striped, Black/palm trees",https://www2.hm.com/en_us/productpage.1238635003.html,"https://image.hm.com/assets/hm/27/99/27990c198b1c22350804cf42eafd7171d9c77649.jpg, https://image.hm.com/assets/hm/62/24/6224361ef30a5e6ec4b3cd3f707a4316409a35fd.jpg, https://image.hm.com/assets/hm/27/7e/277ec6d7f3f3973c6de82ed09ff6871e87d37cbd.jpg, https://image.hm.com/assets/hm/d2/3f/d23f08ad80f026e61a86ccfdf3fc1cc9ecf025c6.jpg"
Baggy Jeans,$ 39.99,"Dark denim gray, Light denim blue",https://www2.hm.com/en_us/productpage.1130309007.html,"https://image.hm.com/assets/hm/a9/c9/a9c948b779d1d73c401e3dc5325a9ddf8bc82f0a.jpg, https://image.hm.com/assets/hm/9d/ab/9dabe220ab271eeb3840823fb662871526612ba1.jpg"
Loose Fit Printed T-shirt,$ 12.99,"Dark gray, Black/New York, Khaki green/New York, Black, White/New York, Beige/stars, Black/Soho LDN, White/stars, White/Los Angeles, White/Soho",https://www2.hm.com/en_us/productpage.1227157017.html,"https://image.hm.com/assets/hm/b4/04/b404cce0eda446896172c7a11aad00cbfd742b8b.jpg, https://image.hm.com/assets/hm/be/f3/bef369b180af09f89ee09cc8c54c2bc8428548f9.jpg, https://image.hm.com/assets/hm/e3/e9/e3e989f7d44c36cba193fba9af6d18a91ddecc30.jpg, https://image.hm.com/assets/hm/77/39/773918caaac41a42922ee753bf2eb3a6712abba4.jpg, https://image.hm.com/assets/hm/fe/1e/fe1ec356ffa4d943bd90a04ec8085e9cde5986e8.jpg, https://image.hm.com/assets/hm/37/8d/378dbead9bfd8b18f044dd0dc1ad7b8d66cefc4a.jpg, https://image.hm.com/assets/hm/4f/44/4f440bec68cbf1125a589ab5dbe97e3c19882051.jpg, https://image.hm.com/assets/hm/3b/cf/3bcff34d49534220e6a22c4344c02da0e4267b73.jpg, https://image.hm.com/assets/hm/eb/a9/eba962b560db0604b2a4af0a33f8dcdae0ece9bd.jpg, https://image.hm.com/assets/hm/c3/23/c323e0931c9083fc716bc3621fdd7ca01267de91.jpg"
Loose Fit Hoodie,$ 39.99,"Black/Fender, Black/Led Zeppelin, Black/apoh, Black/Nirvana, Black/Kodak, Black/Formula 1, Black/Metallica, Black/Nirvana, Cream/Rocky, Beige/Jean-Michel Basquiat, Black/Korn",https://www2.hm.com/en_us/productpage.1065654041.html,"https://image.hm.com/assets/hm/c8/e3/c8e3e2f572182a83d8c92f6944de8d4fd356ff42.jpg, https://image.hm.com/assets/hm/0f/0b/0f0b9c93146abc9730fa39a197e8edddfa91b36e.jpg, https://image.hm.com/assets/hm/e7/16/e7166076189db0a21ab30389f6f11a3cd0206814.jpg, https://image.hm.com/assets/hm/37/1b/371bcaad79f4a3646e4c1321806847c6c00cabee.jpg, https://image.hm.com/assets/hm/d7/44/d7443936a11caaa685d5ca54f23d2106bd9e4440.jpg, https://image.hm.com/assets/hm/fe/70/fe70e32d8e4e45047d80fcf4ac180b0f68ea8c96.jpg, https://image.hm.com/assets/hm/37/f7/37f727bfe8d3cf3ab37bd8fb57d56a95c7b36d09.jpg, https://image.hm.com/assets/hm/16/2b/162b782baff20aa8a9858edb12cff8444c53b9d7.jpg, https://image.hm.com/assets/hm/09/ea/09ea2fa06bd6558aa161bc6374346d9f15da36f2.jpg, https://image.hm.com/assets/hm/11/98/11985de34958ee1ea437cb4b745bd6608c0e8c36.jpg, https://image.hm.com/assets/hm/39/ee/39ee9f0a075a289c71e29ae4351c481eac71f6f5.jpg"
